variant,weights_path,sparsity,size_mb,latency_ms,pose_map,pose_map50,pose_map75,pose_precision,pose_recall
baseline_fp32,/Users/deepzade/Documents/SDSU/Semester1/CompE_510_MachineLearningForEngineers/Project/pose_estimation_yolo/runs/pose/pose-estimation-yolo/weights/best.pt,5.167229793395915e-06,6.516929626464844,78.55565149899728,0.5416229213483146,0.7004176029962547,0.7004176029962547,0.8134065001664212,0.8333333333333334
pruned_fp32,/Users/deepzade/Documents/SDSU/Semester1/CompE_510_MachineLearningForEngineers/Project/pose_estimation_yolo/runs/pose/pose-estimation-yolo/weights/best_pruned.pt,0.2994661947668728,6.535271644592285,77.96304580115248,0.5458443928571429,0.6994761904761907,0.6994761904761907,0.8058615249011867,0.8333333333333334
pruned_fp16,/Users/deepzade/Documents/SDSU/Semester1/CompE_510_MachineLearningForEngineers/Project/pose_estimation_yolo/runs/pose/pose-estimation-yolo/weights/best_pruned.pt,0.2994661947668728,6.535271644592285,862.9905792680802,0.5458050619469028,0.69944395280236,0.69944395280236,0.8057688765154043,0.8333333333333334
